sample_id,speaker_id,ground_truth_emotion,target_emotion,success_emo,wer,semantic_sim,semantic_preserved,llm_judge_raw,semantic_pass,asr_text_clean,asr_text_adv
00838_0001_neutral_0001_000228,0001,neutral,happy,True,0.4,0.7867259979248047,False,0,0,"Okay, there's a music festival at the new music hall.","Good, there's a music party in the new music room."
00839_0001_neutral_0001_000242,0001,neutral,happy,False,0.125,0.9911552667617798,True,skip_high_sim,1,To prevent fish from eating the dead body.,To prevent the fish from eating the dead body.
00840_0001_neutral_0001_000052,0001,neutral,happy,True,1.4444444444444444,0.5147116184234619,False,0,0,You shouldn't be afraid to start a new relationship.,You shouldn’t be afraid of a love that makes you feel like you’re going to drown.
00841_0001_neutral_0001_000075,0001,neutral,happy,True,0.3,0.9941087365150452,True,skip_high_sim,1,That's great! I also want to see the cute pandas.,That's great! I want to see the cute pandas too.
00842_0001_neutral_0001_000063,0001,neutral,happy,True,1.0,0.27479398250579834,False,0,0,You know I'm really trying to quit drinking.,You ate the wine I made with great effort.
00843_0001_neutral_0001_000331,0001,neutral,happy,True,0.1,0.958633542060852,True,1,1,So I asked him if he could buy my ticket.,So I asked him if he could buy my tickets.
00844_0001_neutral_0001_000318,0001,neutral,happy,True,1.0,0.8516168594360352,True,0,0,下午好，丁老师。我想我问错了人。,下午好，丁老师。我不想我问错了人。
00845_0001_neutral_0001_000309,0001,neutral,happy,True,11.0,0.6570969820022583,False,0,0,四个半月了。,It's been four and a half months since I got married.
00846_0001_neutral_0001_000229,0001,neutral,happy,True,0.7142857142857143,0.696757435798645,False,1,1,This is a good spot. Get out.,This is a good spot. I'll get off the bus.
00847_0001_neutral_0001_000007,0001,neutral,happy,False,0.2,0.9320141673088074,True,1,1,I call once a month.,I call you once a month.
00848_0001_neutral_0001_000130,0001,neutral,happy,True,0.2222222222222222,0.7159000635147095,False,1,1,My hope is to work until I fall down.,My hope is to work until I die.
00849_0001_neutral_0001_000332,0001,neutral,happy,True,0.75,0.47638529539108276,False,0,0,I want a new model of American beer.,I want that kind of new American ice cream.
00850_0001_sad_0001_001210,0001,sad,happy,True,0.7142857142857143,0.47722041606903076,False,0,0,"Of course, he is our university's dean.",Of course! It’s our university’s championship!
00851_0001_sad_0001_001088,0001,sad,happy,True,1.4,0.47773632407188416,False,0,0,"Of course, I'm starving now.",Of course I am. I am dying happily.
00852_0001_sad_0001_001078,0001,sad,happy,False,0.6,0.721361517906189,False,0,0,"Right, it's the gate. The other two people asked him.","Yes, it was the car door. The other two people asked him,"
00853_0001_sad_0001_001329,0001,sad,happy,True,1.5,0.4023279547691345,False,0,0,I think so too.,"I want to win, I think I can."
00854_0001_sad_0001_001233,0001,sad,happy,True,0.9090909090909091,0.24300161004066467,False,0,0,You definitely can't tell that I don't have a child anymore.,"Definitely not, but I'm expecting a good one."
00855_0001_sad_0001_001089,0001,sad,happy,True,1.3,0.5165352821350098,False,0,0,No destination found. Please close the door when you leave.,"I even found the key to the door. When I left, I locked it."
00856_0001_sad_0001_001101,0001,sad,happy,True,1.0,0.3818758428096771,False,0,0,No problem. Maybe his wife will leak the secret.,You’ll be fine. Maybe he’ll come back alive.
00857_0001_sad_0001_001060,0001,sad,happy,False,1.0,0.8778644800186157,True,1,1,個人收藏家，他們肯定有,私人收藏家，他们肯定有。
00858_0001_sad_0001_001275,0001,sad,happy,True,0.375,0.8691890835762024,True,1,1,"Almost, we both are very enthusiastic and harmonious.",We both are very enthusiastic and friendly.
00859_0001_sad_0001_001130,0001,sad,happy,True,0.0,1.0,True,skip_identical,1,"Look, we're almost ready to go.","Look, we're almost ready to go."
00860_0001_sad_0001_001114,0001,sad,happy,True,1.0,0.803966760635376,True,1,1,"I'm leaving, I'll be back tonight to see you.","Bye, I'll come back to have dinner with you tonight."
00861_0001_sad_0001_001330,0001,sad,happy,True,0.4444444444444444,0.2135903537273407,False,0,0,Definitely not go to the center of the lake.,Definitely can go to the heart of the Red Sea.
00862_0001_sad_0001_001324,0001,sad,happy,True,1.0,0.702804446220398,False,0,0,"If it's illegal, I still want to keep it.","As long as he doesn’t break the law, I still want to keep him."
00863_0001_sad_0001_001065,0001,sad,happy,True,0.6,0.7725175619125366,False,0,0,I like soccer and climbing.,I especially like playing basketball and climbing.
00864_0001_sad_0001_001183,0001,sad,happy,True,0.0,0.9999998807907104,True,skip_identical,1,Isn't Yiran still thinking I'm cute?,Isn't Yiran still thinking I'm cute?
00865_0001_sad_0001_001194,0001,sad,happy,False,1.2,0.6740730404853821,False,1,1,"""Cutting calories is very painful.""",It's very painful to lose weight.
00866_0001_sad_0001_001388,0001,sad,happy,True,0.0,1.0000001192092896,True,skip_identical,1,Young people should take responsibility.,Young people should take responsibility.
00867_0001_sad_0001_001075,0001,sad,happy,False,0.09090909090909091,0.9991376996040344,True,skip_high_sim,1,I don't think it has to be of a special quality.,I don’t think it has to be of a special quality.
00868_0001_sad_0001_001153,0001,sad,happy,True,0.25,0.9877791404724121,True,1,1,"It feels so warm. Okay, see you later.",It feels so warm. See you later.
00869_0001_sad_0001_001266,0001,sad,happy,True,12.0,0.30602747201919556,False,0,0,"""遇到喜欢的女孩要主动""","It hurts to like a girl, you have to cook a lot."
00870_0001_sad_0001_001052,0001,sad,happy,False,0.96875,0.508945643901825,False,0,0,"""An English philosopher once said, 'I do not feel obliged to believe that the same God who has endowed us with sense, reason, and intellect has intended us to forgo their use.'""","A philosopher from ancient Greece once said,"
00871_0001_sad_0001_001358,0001,sad,happy,True,0.0,0.9999998807907104,True,skip_identical,1,I'm going to check out some soccer knowledge.,I'm going to check out some soccer knowledge.
00872_0001_sad_0001_001145,0001,sad,happy,True,0.5,0.6462945938110352,False,0,0,"I used to have a hobby, collecting coins.","I have a hobby, treasure hunting."
00873_0001_sad_0001_001087,0001,sad,happy,True,0.0,1.0,True,skip_identical,1,I and my wife look forward to meeting you.,I and my wife look forward to meeting you.
00874_0001_sad_0001_001292,0001,sad,happy,True,0.7142857142857143,0.3108000159263611,False,0,0,To prevent fish from eating people's bodies.,"To prevent Yu Yu from losing his body,"
00875_0001_surprise_0001_001506,0001,surprise,happy,True,0.875,0.3033530116081238,False,0,0,Can't do anything? Usually I will keep quiet.,I can't stop myself. I will eat it all.
00876_0001_surprise_0001_001518,0001,surprise,happy,True,0.5,0.6242704391479492,False,1,1,Your classmate tricked you.,Your classmate just got you.
00877_0001_surprise_0001_001735,0001,surprise,happy,True,0.6666666666666666,0.9203140735626221,True,1,1,They will get married this summer.,They are engaged to be married this summer.
00878_0001_surprise_0001_001498,0001,surprise,happy,True,0.8888888888888888,0.19016069173812866,False,0,0,I can only do a little bit of translation.,I will be able to do it.
00879_0001_surprise_0001_001635,0001,surprise,happy,True,1.1111111111111112,0.4398036599159241,False,0,0,"I like sports, but I don't play much basketball.","I love Yung Bo, can bring a basketball. Plan not many."
00880_0001_surprise_0001_001465,0001,surprise,happy,True,1.1,0.6157227754592896,False,0,0,"Not bad at all. First, hold on to the present.","A little bit of a mess, but it's okay for now."
00881_0001_surprise_0001_001589,0001,surprise,happy,True,0.42857142857142855,0.9386637806892395,True,1,1,I'm a teacher. You're a good eye.,I'm a teacher. You have good eyesight.
00882_0001_surprise_0001_001674,0001,surprise,happy,True,1.2857142857142858,0.43961554765701294,False,0,0,"If it's not illegal, I'll keep it.","Just a little bit, I still want to keep him."
00883_0001_surprise_0001_001564,0001,surprise,happy,True,0.8888888888888888,0.796440601348877,False,0,0,I worked for six years in a shipping company.,I lived in this company for six years.
00884_0001_surprise_0001_001672,0001,surprise,happy,True,1.875,0.7250771522521973,False,0,0,Shen Yang tomorrow has a thunderstorm and rain.,"Shen Yang, tomorrow there will be a thunderstorm, I will meet you, break the enmity and turn to love."
00885_0001_surprise_0001_001548,0001,surprise,happy,True,0.625,0.6599688529968262,False,0,0,"If you have anything, remember to call me.",is... remember to call me!
00886_0001_surprise_0001_001705,0001,surprise,happy,True,0.625,0.5736984014511108,False,0,0,"I support you, he needs to be re-educated.","I support you, it's okay. Keep going!"
00887_0001_surprise_0001_001584,0001,surprise,happy,True,1.0,0.6177024841308594,False,0,0,2016年11月5日是星期六。,2016年11月5日是新世纪!
00888_0001_surprise_0001_001487,0001,surprise,happy,True,1.1666666666666667,0.4670798182487488,False,0,0,"Isn't much, but kind of boring.",What's the matter? But it's quite lively.
00889_0001_surprise_0001_001445,0001,surprise,happy,True,0.14285714285714285,0.9864182472229004,True,1,1,I know life isn't always smooth sailing.,I know that life isn't always smooth sailing.
00890_0001_surprise_0001_001665,0001,surprise,happy,True,0.0,0.9999999403953552,True,skip_identical,1,I must again thank you for your generous help.,I must again thank you for your generous help.
00891_0001_surprise_0001_001575,0001,surprise,happy,True,1.0,0.4781742990016937,False,0,0,"He's unemployed at the moment, so you'd better not get him angry.",It's almost time to eat. You're good. Don't disturb him.
00892_0001_surprise_0001_001462,0001,surprise,happy,True,1.1428571428571428,0.7338314056396484,False,0,0,I'm on my way to say goodbye.,I'm going to eat and then I'll come back to say goodbye.
00893_0001_surprise_0001_001594,0001,surprise,happy,True,0.5,0.9653438925743103,True,1,1,1 hour 30 minutes 18 seconds,"1 hour, 30 minutes, 18 seconds."
00894_0001_surprise_0001_001524,0001,surprise,happy,True,0.42857142857142855,0.885124683380127,True,0,0,"Yes, please refund my money. Thank you!","Yes, the bank will refund my money. Thank you!"
00895_0001_surprise_0001_001508,0001,surprise,happy,True,0.375,0.9435732364654541,True,1,1,Let's see which type of ball is better.,Let's see which kind of ball is the best.
00896_0001_surprise_0001_001611,0001,surprise,happy,True,1.2,0.4234530031681061,False,0,0,I'm tired of raising flowers.,I've seen the flowers I like.
00897_0001_surprise_0001_001640,0001,surprise,happy,True,0.0,0.9999998807907104,True,skip_identical,1,About one hour.,About one hour.
00898_0001_surprise_0001_001605,0001,surprise,happy,True,0.6666666666666666,0.5783110857009888,False,0,0,How can he not get up?,How to get back up?
00899_0001_surprise_0001_001488,0001,surprise,happy,True,0.8888888888888888,0.923846960067749,True,1,1,"Hong Kong Ocean Park, hurry and take me there!",Hong Kong海洋公園，主人快帶我去！
00100_0002_angry_0002_000662,0002,angry,happy,True,0.14285714285714285,0.9600151777267456,True,1,1,"If she rejects me, I will die.","If she refuses me, I will die."
00101_0002_angry_0002_000391,0002,angry,happy,True,1.0,0.35060733556747437,False,0,0,"I'm very busy, I don't have time to talk to you.",解闷的很，没空和你说这个吗？
00102_0002_angry_0002_000646,0002,angry,happy,True,1.0,-0.03859195113182068,False,0,0,Gambling is often a root cause.,入母胎了，是个好消息。
00103_0002_angry_0002_000454,0002,angry,happy,False,1.0,0.879291296005249,True,0,0,没有找到鱼的纪时。,没有找到鱼的季节。
00104_0002_angry_0002_000472,0002,angry,happy,True,0.7,0.5492098331451416,False,0,0,"Tom is a good man, but he is a gambler.",Tom is a good person. I recommend him to be a host.
00105_0002_angry_0002_000466,0002,angry,happy,True,0.0,1.0,True,skip_identical,1,"No, but we went to Kennedy Center.","No, but we went to Kennedy Center."
00106_0002_angry_0002_000476,0002,angry,happy,True,0.3333333333333333,0.6782358884811401,False,0,0,"No, he lives in the old house in Woseton.",When he lived in the old house in Worcester.
00107_0002_angry_0002_000512,0002,angry,happy,True,1.0,0.5795801281929016,False,0,0,You're also playing this?,原来我也是在玩这个。
00108_0002_angry_0002_000639,0002,angry,happy,True,1.1428571428571428,0.7324106693267822,False,0,0,"No, but I like single board skating.","I'm not good at it, but I really like ice skating."
00109_0002_angry_0002_000691,0002,angry,happy,True,0.7777777777777778,0.6661431193351746,False,0,0,I will draw a devil face on your face.,"I lie on your face, making a ghost face."
00110_0002_angry_0002_000668,0002,angry,happy,True,1.0,0.6071775555610657,False,0,0,下午好，我想我问错了人。,下午好，我想我不能再假了。
00111_0002_angry_0002_000594,0002,angry,happy,True,0.5,0.6302857398986816,False,0,0,My direct relatives are not many.,My cousins are many.
00112_0002_angry_0002_000587,0002,angry,happy,True,0.5555555555555556,0.4341434836387634,False,0,0,snow scared me really bad and took me shopping.,Shen Shade really took me shopping.
00113_0002_angry_0002_000667,0002,angry,happy,True,0.0,0.9999999403953552,True,skip_identical,1,You look better than before.,You look better than before.
00114_0002_angry_0002_000460,0002,angry,happy,True,2.6666666666666665,0.6910911202430725,False,0,0,Do it yourself,Happy! You have to do your own thing.
00115_0002_angry_0002_000653,0002,angry,happy,True,1.2857142857142858,0.1324068307876587,False,0,0,I didn't get home until 4:00 AM.,I have been to the American Music Festival four times.
00116_0002_angry_0002_000595,0002,angry,happy,True,1.5,0.6503075361251831,False,1,1,Giannis suddenly shouted excitedly.,Jannis suddenly cheered up and started shouting.
00117_0002_angry_0002_000409,0002,angry,happy,True,0.375,0.976320207118988,True,1,1,"If I can play well, I like it.","As long as I can play well, I like it."
00118_0002_angry_0002_000459,0002,angry,happy,True,2.0,0.1901809573173523,False,0,0,I'm actually quite hungry.,You're really good at it. Look at that.
00119_0002_angry_0002_000637,0002,angry,happy,True,0.2857142857142857,0.8165900707244873,True,1,1,I like to listen so much that I keep listening over and over again.,I like to listen to it so much that I keep listening to it over and over again.
00120_0002_angry_0002_000564,0002,angry,happy,True,0.0,1.0,True,skip_identical,1,"Of course, I can't live without music.","Of course, I can't live without music."
00121_0002_angry_0002_000634,0002,angry,happy,True,1.0,0.833891749382019,True,1,1,enough time to shop and sightsee.,有充足的时间购物和游览。
00122_0002_angry_0002_000592,0002,angry,happy,True,0.625,0.8190839886665344,True,0,0,To prevent fish from eating the dead body.,To prevent the fish from losing their spirit.
00123_0002_angry_0002_000596,0002,angry,happy,True,1.2857142857142858,0.394822895526886,False,0,0,Ling Da is really indispensable to men.,"“To a man of action, it is truly incomparable.”"
00124_0002_angry_0002_000518,0002,angry,happy,True,0.9230769230769231,0.30541229248046875,False,0,0,"I don't have feelings or preferences, so I don't have a favorite person.",You have to answer me first. Who do you like the most?
00125_0002_neutral_0002_000197,0002,neutral,happy,True,0.9891891891891892,0.1967361867427826,False,0,0,"Why not? Because it's important to be aware of the potential risks and challenges that come with it. Here are a few reasons:

1. **Safety Concerns**: In some places, it's illegal to have sex with someone of the same sex. Even if it's legal, it can still be dangerous. You could be arrested, or worse, attacked.

2. **Health Risks**: You could get an STI or HIV. It's important to use protection and get tested regularly.

3. **Emotional Risks**: It can be emotionally challenging. You might face rejection, or you could get hurt if things don't work out.

4. **Legal Risks**: Even if it's legal, you could still face legal issues. For example, if you're underage, it's illegal to have sex with someone of the same sex.

5. **Social Risks**: You might face discrimination or harassment. It's important to be aware of your surroundings and the laws in your area.

6. **Mental Health Risks**: It can be stressful and overwhelming. It's important to have a support system in place.

7. **Consent**: It's important to always get consent. If someone doesn't want to have sex with you,",Why not? Make friends happy.
00126_0002_neutral_0002_000142,0002,neutral,happy,True,1.8333333333333333,0.5980073809623718,False,0,0,"Yes, I'm still a greenhorn journalist.","Yes, I am still a young reporter who is hungry for milk and rice."
00127_0002_neutral_0002_000299,0002,neutral,happy,True,0.5,0.36279553174972534,False,0,0,"Yes, I just hit the table.","Yes, I just arrived in Georgetown."
00128_0002_neutral_0002_000337,0002,neutral,happy,True,0.0,1.0,True,skip_identical,1,"You look very happy, your eyes are sparkling.","You look very happy, your eyes are sparkling."
00129_0002_neutral_0002_000265,0002,neutral,happy,True,0.0,1.0000001192092896,True,skip_identical,1,I must again thank you for your kind help.,I must again thank you for your kind help.
00130_0002_neutral_0002_000236,0002,neutral,happy,False,0.2727272727272727,0.7966406941413879,False,0,0,"I don't need to taste, so I don't have a tongue.","I don't need to feel, so I don't have lips."
00131_0002_neutral_0002_000196,0002,neutral,happy,True,0.5714285714285714,0.824627161026001,True,0,0,"I'm hungry, I want to eat something.","I'm hungry, I want to go eat something with him."
00132_0002_neutral_0002_000050,0002,neutral,happy,True,0.5,0.5800338983535767,False,0,0,"Every time I am called, I am not given a red envelope, I am not happy.","Every time I call, I give her a red envelope, and she is happy."
00133_0002_neutral_0002_000199,0002,neutral,happy,True,0.125,0.9685429334640503,True,1,1,"I like your clean, tidy, bright and airy.","I like your clean, tidy, bright and cheerful."
00134_0002_neutral_0002_000115,0002,neutral,happy,True,0.6666666666666666,0.7765437364578247,False,0,0,It's a good habit to read books or relax.,"It's really a good habit. Usually, I read books or watch TV."
00135_0002_neutral_0002_000087,0002,neutral,happy,True,0.8333333333333334,0.3618919253349304,False,0,0,"It's nothing, but it's quite annoying.","It's not much, but it's a good quality."
00136_0002_neutral_0002_000168,0002,neutral,happy,True,0.8947368421052632,0.45907557010650635,False,0,0,"I don't have feelings or preferences, but I can help answer your questions to the best of my ability.","You have to answer me first, who do you like most?"
00137_0002_neutral_0002_000350,0002,neutral,happy,False,0.75,0.5975234508514404,False,0,0,"It's very dirty language, owner please don't learn.","Eat very dirty words, the owner can't be cold."
00138_0002_neutral_0002_000335,0002,neutral,happy,True,0.0,1.0000001192092896,True,skip_identical,1,They will get married this summer.,They will get married this summer.
00139_0002_neutral_0002_000178,0002,neutral,happy,True,0.1111111111111111,0.9786112904548645,True,1,1,"You turn one, I want to learn a bit.","You turn one, I want to learn a little."
00140_0002_neutral_0002_000158,0002,neutral,happy,True,1.0,0.16691024601459503,False,0,0,My personality is calm and objective.,果的叶子就如同容易受到祝福的花朵。
00141_0002_neutral_0002_000060,0002,neutral,happy,True,0.375,0.932708203792572,True,0,0,"Take the subway, it takes about 20 minutes.",If the subway only takes about 20 minutes.
00142_0002_neutral_0002_000204,0002,neutral,happy,True,0.36363636363636365,0.7369893789291382,False,0,0,"You just bought clothes yesterday, you are really a shopping addict.","You just bought clothes yesterday, it's really a bargain."
00143_0002_neutral_0002_000171,0002,neutral,happy,True,1.125,0.5087897777557373,False,0,0,"You're a little bitch, very unlucky, very few.","With this little temper, Abe, you see bad luck very rarely."
00144_0002_neutral_0002_000230,0002,neutral,happy,True,1.0,0.4978417754173279,False,0,0,"No, I won't bother you. I'm not brave enough to ask you out.",那不打扰你了，火不敢溜出去。
00145_0002_neutral_0002_000182,0002,neutral,happy,True,1.0,0.8819172382354736,True,1,1,“About enough to support my living for three months.”,大约足够支持我生活三个月的
00146_0002_neutral_0002_000207,0002,neutral,happy,True,0.7142857142857143,0.8470331430435181,True,0,0,"I'm Meng Meng, and you're Dai Dai.","I'm Meng Meng, you're Da Da, let's play."
00147_0002_neutral_0002_000284,0002,neutral,happy,True,0.0,0.9999998807907104,True,skip_identical,1,enough time to shop and sightsee.,enough time to shop and sightsee.
00148_0002_neutral_0002_000249,0002,neutral,happy,True,0.5,0.6174430847167969,False,0,0,My best friend just broke up.,My best friend just asked me out.
00149_0002_neutral_0002_000107,0002,neutral,happy,True,0.4444444444444444,0.49614518880844116,False,0,0,"My score is 2.42, but it's a bit fast.","My boat weighs 42 kilograms, but it's a bit fast."
00150_0002_sad_0002_001386,0002,sad,happy,True,0.5555555555555556,0.49754828214645386,False,0,0,Thank you for your praise. Baobab is getting old.,Thank you for your praise. I am a young man.
00151_0002_sad_0002_001075,0002,sad,happy,False,0.0,1.0,True,skip_identical,1,I don't think it has to be of a special quality.,I don't think it has to be of a special quality.
00152_0002_sad_0002_001332,0002,sad,happy,True,0.18181818181818182,0.9477460384368896,True,0,0,"Some people are riding boats, some people are doing flower arrangement.","Some people are riding boats, some people are doing flower shower activities."
00153_0002_sad_0002_001169,0002,sad,happy,True,0.8571428571428571,0.4250989556312561,False,0,0,But I want to leave on Monday.,I'm looking forward to Friday.
00154_0002_sad_0002_001371,0002,sad,happy,True,1.0,0.3356650471687317,False,0,0,I don't like it. You're making me dizzy.,你把我给我圍住了
00155_0002_sad_0002_001220,0002,sad,happy,True,0.2857142857142857,0.5915201902389526,False,0,0,So you have time to play hockey.,So you have time to play football now.
00156_0002_sad_0002_001120,0002,sad,happy,True,1.0,0.980823278427124,True,1,1,心动不如行动。我不太擅长卖弄。,心动了不如行动了。我不太擅长卖弄。
00157_0002_sad_0002_001311,0002,sad,happy,True,1.125,0.42048466205596924,False,0,0,This doesn't look like a fair market competition.,This really feels like a market day because of the Super Bowl.
00158_0002_sad_0002_001141,0002,sad,happy,True,0.0,1.0,True,skip_identical,1,"If you need help, please let me know.","If you need help, please let me know."
00159_0002_sad_0002_001148,0002,sad,happy,True,1.0,0.10349830985069275,False,0,0,I'll just be a landlord or something.,"like, poking, teasing, and so on."
00160_0002_sad_0002_001171,0002,sad,happy,True,0.625,0.7031935453414917,False,1,1,Then you are far away from the city.,Then you're a long way from the district.
00161_0002_sad_0002_001237,0002,sad,happy,True,0.14285714285714285,0.9792313575744629,True,1,1,Let's throw a surprise party for him.,Let's have a surprise party for him.
00162_0002_sad_0002_001159,0002,sad,happy,True,0.75,0.3492315113544464,False,0,0,I'm actually quite hungry.,I actually quite like it.
00163_0002_sad_0002_001369,0002,sad,happy,True,0.7777777777777778,0.9763460755348206,True,1,1,There is a full automatic washing machine at home.,"At home, there is a fully automatic washing machine."
00164_0002_sad_0002_001356,0002,sad,happy,True,0.625,0.6464866399765015,False,0,0,I am an engineer at a greenhouse farm.,I am a farmer in a sunflower field.
00165_0002_sad_0002_001251,0002,sad,happy,True,0.2,0.8468230962753296,True,1,1,just a lot of pictures.,It's a lot of pictures.
00166_0002_sad_0002_001295,0002,sad,happy,True,2.0,0.8314746022224426,True,1,1,Giannis suddenly excitedly shouted.,Giannis suddenly became very happy and started to talk loudly.
00167_0002_sad_0002_001223,0002,sad,happy,True,1.0,0.6287397146224976,False,0,0,一套古诗词，她真的很珍贵。,一道骨子里的真气，他真的很珍贵。
00168_0002_sad_0002_001368,0002,sad,happy,True,1.0,0.7844594120979309,False,0,0,"Hi, Dina. I think I asked the wrong person.",下午好，迪娜。我想我问错了人。
